up,8,queueSize,0
Timestamp,1739382580679,Group,2,activeThreads,98
Timestamp,1739382580679,Group,2,completedThreads,112
Timestamp,1739382580679,Group,2,queueSize,0
Timestamp,1739382580680,Group,5,activeThreads,98
Timestamp,1739382580680,Group,5,completedThreads,112
Timestamp,1739382580680,Group,5,queueSize,0
Timestamp,1739382580680,Group,4,activeThreads,98
Timestamp,1739382580680,Group,4,completedThreads,112
Timestamp,1739382580680,Group,4,queueSize,0
Timestamp,1739382580680,Group,4,activeThreads,98
Timestamp,1739382580680,Group,4,completedThreads,112
Timestamp,1739382580680,Group,4,queueSize,0
Timestamp,1739382580680,Group,4,activeThreads,98
Timestamp,1739382580680,Group,4,completedThreads,112
Timestamp,1739382580680,Group,4,queueSize,0
Timestamp,1739382580679,Group,3,activeThreads,98
Timestamp,1739382580680,Group,3,completedThreads,112
Timestamp,1739382580680,Group,3,queueSize,0
Timestamp,1739382580679,Group,3,activeThreads,98
Timestamp,1739382580681,Group,3,completedThreads,112
Timestamp,1739382580681,Group,3,queueSize,0
Timestamp,1739382580680,Group,3,activeThreads,98
Timestamp,1739382580681,Group,3,completedThreads,112
Timestamp,1739382580681,Group,3,queueSize,0
Timestamp,1739382580680,Group,6,activeThreads,98
Timestamp,1739382580681,Group,6,completedThreads,112
Timestamp,1739382580681,Group,6,queueSize,0
Timestamp,1739382580681,Group,9,activeThreads,98
Timestamp,1739382580681,Group,9,completedThreads,112
Timestamp,1739382580681,Group,9,queueSize,0
Timestamp,1739382580681,Group,7,activeThreads,98
Timestamp,1739382580681,Group,7,completedThreads,112
Timestamp,1739382580681,Group,7,queueSize,0
Timestamp,1739382580692,Group,7,activeThreads,98
Timestamp,1739382580692,Group,7,completedThreads,112
Timestamp,1739382580692,Group,7,queueSize,0
Timestamp,1739382580692,Group,2,activeThreads,98
Timestamp,1739382580692,Group,2,completedThreads,112
Timestamp,1739382580692,Group,2,queueSize,0
Timestamp,1739382580692,Group,5,activeThreads,98
Timestamp,1739382580692,Group,5,completedThreads,112
Timestamp,1739382580692,Group,5,queueSize,0
Timestamp,1739382580693,Group,5,activeThreads,98
Timestamp,1739382580693,Group,5,completedThreads,112
Timestamp,1739382580693,Group,5,queueSize,0
Timestamp,1739382580693,Group,0,activeThreads,98
Timestamp,1739382580693,Group,0,completedThreads,112
Timestamp,1739382580693,Group,0,queueSize,0
Timestamp,1739382580694,Group,9,activeThreads,98
Timestamp,1739382580694,Group,9,completedThreads,112
Timestamp,1739382580694,Group,9,queueSize,0
Timestamp,1739382580694,Group,6,activeThreads,98
Timestamp,1739382580694,Group,6,completedThreads,112
Timestamp,1739382580694,Group,6,queueSize,0
Timestamp,1739382580694,Group,1,activeThreads,98
Timestamp,1739382580694,Group,1,completedThreads,112
Timestamp,1739382580695,Group,1,queueSize,0
Timestamp,1739382580695,Group,4,activeThreads,98
Timestamp,1739382580695,Group,4,completedThreads,112
Timestamp,1739382580695,Group,4,queueSize,0
Timestamp,1739382580695,Group,4,activeThreads,97
Timestamp,1739382580695,Group,4,completedThreads,113
Timestamp,1739382580695,Group,4,queueSize,0
Timestamp,1739382580695,Group,7,activeThreads,97
Timestamp,1739382580695,Group,7,completedThreads,113
Timestamp,1739382580695,Group,7,queueSize,0
Timestamp,1739382580695,Group,9,activeThreads,97
Timestamp,1739382580695,Group,9,completedThreads,113
Timestamp,1739382580695,Group,9,queueSize,0
Timestamp,1739382580695,Group,7,activeThreads,97
Timestamp,1739382580695,Group,7,completedThreads,113
Timestamp,1739382580695,Group,7,queueSize,0
Timestamp,1739382580695,Group,1,activeThreads,97
Timestamp,1739382580695,Group,1,completedThreads,113
Timestamp,1739382580695,Group,1,queueSize,0
Timestamp,1739382580695,Group,0,activeThreads,97
Timestamp,1739382580695,Group,0,completedThreads,113
Timestamp,1739382580695,Group,0,queueSize,0
Timestamp,1739382580702,Group,3,activeThreads,97
Timestamp,1739382580702,Group,3,completedThreads,113
Timestamp,1739382580702,Group,3,queueSize,0
Timestamp,1739382580704,Group,4,activeThreads,96
Timestamp,1739382580704,Group,4,completedThreads,114
Timestamp,1739382580704,Group,4,queueSize,0
Timestamp,1739382580704,Group,2,activeThreads,96
Timestamp,1739382580704,Group,2,completedThreads,114
Timestamp,1739382580704,Group,2,queueSize,0
Timestamp,1739382580704,Group,5,activeThreads,96
Timestamp,1739382580704,Group,5,completedThreads,114
Timestamp,1739382580704,Group,5,queueSize,0
Timestamp,1739382580704,Group,6,activeThreads,96
Timestamp,1739382580704,Group,6,completedThreads,114
Timestamp,1739382580704,Group,6,queueSize,0
Timestamp,1739382580704,Group,8,activeThreads,96
Timestamp,1739382580704,Group,8,completedThreads,114
Timestamp,1739382580704,Group,8,queueSize,0
Timestamp,1739382580705,Group,4,activeThreads,96
Timestamp,1739382580705,Group,4,completedThreads,114
Timestamp,1739382580705,Group,4,queueSize,0
Timestamp,1739382580705,Group,2,activeThreads,96
Timestamp,1739382580705,Group,2,completedThreads,114
Timestamp,1739382580705,Group,2,queueSize,0
Timestamp,1739382580705,Group,1,activeThreads,96
Timestamp,1739382580705,Group,1,completedThreads,114
Timestamp,1739382580705,Group,1,queueSize,0
Timestamp,1739382580706,Group,4,activeThreads,96
Timestamp,1739382580706,Group,4,completedThreads,114
Timestamp,1739382580706,Group,4,queueSize,0
Timestamp,1739382580706,Group,6,activeThreads,96
Timestamp,1739382580706,Group,6,completedThreads,114
Timestamp,1739382580706,Group,6,queueSize,0
Timestamp,1739382580706,Group,9,activeThreads,96
Timestamp,1739382580706,Group,9,completedThreads,114
Timestamp,1739382580706,Group,9,queueSize,0
Timestamp,1739382580706,Group,2,activeThreads,96
Timestamp,1739382580706,Group,2,completedThreads,114
Timestamp,1739382580706,Group,2,queueSize,0
Timestamp,1739382580706,Group,7,activeThreads,96
Timestamp,1739382580706,Group,7,completedThreads,114
Timestamp,1739382580706,Group,7,queueSize,0
Timestamp,1739382580706,Group,1,activeThreads,96
Timestamp,1739382580706,Group,1,completedThreads,114
Timestamp,1739382580706,Group,1,queueSize,0
Timestamp,1739382580705,Group,3,activeThreads,96
Timestamp,1739382580706,Group,3,completedThreads,114
Timestamp,1739382580707,Group,3,queueSize,0
Timestamp,1739382580707,Group,0,activeThreads,96
Timestamp,1739382580707,Group,0,completedThreads,114
Timestamp,1739382580707,Group,0,queueSize,0
Timestamp,1739382580707,Group,1,activeThreads,96
Timestamp,1739382580707,Group,1,completedThreads,114
Timestamp,1739382580707,Group,1,queueSize,0
Timestamp,1739382580707,Group,3,activeThreads,96
Timestamp,1739382580707,Group,3,completedThreads,114
Timestamp,1739382580707,Group,3,queueSize,0
Timestamp,1739382580707,Group,8,activeThreads,96
Timestamp,1739382580707,Group,8,completedThreads,114
Timestamp,1739382580707,Group,8,queueSize,0
Timestamp,1739382580707,Group,0,activeThreads,96
Timestamp,1739382580707,Group,0,completedThreads,114
Timestamp,1739382580707,Group,0,queueSize,0
Timestamp,1739382580717,Group,9,activeThreads,96
Timestamp,1739382580717,Group,9,completedThreads,114
Timestamp,1739382580717,Group,9,queueSize,0
Timestamp,1739382580719,Group,2,activeThreads,96
Timestamp,1739382580719,Group,2,completedThreads,114
Timestamp,1739382580719,Group,2,queueSize,0
Timestamp,1739382580719,Group,1,activeThreads,96
Timestamp,1739382580719,Group,1,completedThreads,114
Timestamp,1739382580719,Group,1,queueSize,0
Timestamp,1739382580720,Group,9,activeThreads,96
Timestamp,1739382580720,Group,9,completedThreads,114
Timestamp,1739382580720,Group,9,queueSize,0
Timestamp,1739382580720,Group,6,activeThreads,96
Timestamp,1739382580720,Group,6,completedThreads,114
Timestamp,1739382580720,Group,6,queueSize,0
Timestamp,1739382580720,Group,8,activeThreads,96
Timestamp,1739382580720,Group,8,completedThreads,114
Timestamp,1739382580720,Group,8,queueSize,0
Timestamp,1739382580720,Group,0,activeThreads,96
Timestamp,1739382580720,Group,0,completedThreads,114
Timestamp,1739382580720,Group,0,queueSize,0
Timestamp,1739382580720,Group,8,activeThreads,96
Timestamp,1739382580720,Group,8,completedThreads,114
Timestamp,1739382580720,Group,8,queueSize,0
Timestamp,1739382580721,Group,8,activeThreads,96
Timestamp,1739382580721,Group,8,completedThreads,114
Timestamp,1739382580721,Group,8,queueSize,0
Timestamp,1739382580721,Group,7,activeThreads,96
Timestamp,1739382580721,Group,7,completedThreads,114
Timestamp,1739382580721,Group,7,queueSize,0
Timestamp,1739382580721,Group,8,activeThreads,96
Timestamp,1739382580721,Group,8,completedThreads,114
Timestamp,1739382580721,Group,8,queueSize,0
Timestamp,1739382580720,Group,7,activeThreads,96
Timestamp,1739382580722,Group,7,completedThreads,114
Timestamp,1739382580722,Group,7,queueSize,0
Timestamp,1739382580722,Group,7,activeThreads,96
Timestamp,1739382580722,Group,7,completedThreads,114
Timestamp,1739382580722,Group,7,queueSize,0
Timestamp,1739382580722,Group,5,activeThreads,96
Timestamp,1739382580722,Group,5,completedThreads,114
Timestamp,1739382580722,Group,5,queueSize,0
Timestamp,1739382580722,Group,8,activeThreads,96
Timestamp,1739382580722,Group,8,completedThreads,114
Timestamp,1739382580722,Group,8,queueSize,0
Timestamp,1739382580722,Group,7,activeThreads,96
Timestamp,1739382580722,Group,7,completedThreads,114
Timestamp,1739382580722,Group,7,queueSize,0
Timestamp,1739382580722,Group,5,activeThreads,96
Timestamp,1739382580722,Group,5,completedThreads,114
Timestamp,1739382580722,Group,5,queueSize,0
Timestamp,1739382580723,Group,1,activeThreads,96
Timestamp,1739382580723,Group,1,completedThreads,114
Timestamp,1739382580723,Group,1,queueSize,0
Timestamp,1739382580723,Group,5,activeThreads,96
Timestamp,1739382580723,Group,5,completedThreads,114
Timestamp,1739382580723,Group,5,queueSize,0
Timestamp,1739382580723,Group,3,activeThreads,96
Timestamp,1739382580723,Group,3,completedThreads,114
Timestamp,1739382580723,Group,3,queueSize,0
Timestamp,1739382580723,Group,0,activeThreads,96
Timestamp,1739382580723,Group,0,completedThreads,114
Timestamp,1739382580723,Group,0,queueSize,0
Timestamp,1739382580723,Group,3,activeThreads,96
Timestamp,1739382580723,Group,3,completedThreads,114
Timestamp,1739382580723,Group,3,queueSize,0
Timestamp,1739382580723,Group,0,activeThreads,96
Timestamp,1739382580724,Group,0,completedThreads,114
Timestamp,1739382580724,Group,0,queueSize,0
Timestamp,1739382580733,Group,0,activeThreads,96
Timestamp,1739382580733,Group,0,completedThreads,114
Timestamp,1739382580733,Group,0,queueSize,0
Timestamp,1739382580734,Group,7,activeThreads,96
Timestamp,1739382580734,Group,7,completedThreads,114
Timestamp,1739382580734,Group,7,queueSize,0
Timestamp,1739382580734,Group,0,activeThreads,96
Timestamp,1739382580734,Group,0,completedThreads,114
Timestamp,1739382580734,Group,0,queueSize,0
Timestamp,1739382580734,Group,9,activeThreads,96
Timestamp,1739382580734,Group,9,completedThreads,114
Timestamp,1739382580734,Group,9,queueSize,0
Timestamp,1739382580735,Group,1,activeThreads,96
Timestamp,1739382580735,Group,1,completedThreads,114
Timestamp,1739382580735,Group,1,queueSize,0
Timestamp,1739382580735,Group,9,activeThreads,96
Timestamp,1739382580735,Group,9,completedThreads,114
Timestamp,1739382580735,Group,9,queueSize,0
Timestamp,1739382580735,Group,4,activeThreads,96
Timestamp,1739382580735,Group,4,completedThreads,114
Timestamp,1739382580735,Group,4,queueSize,0
Timestamp,1739382580735,Group,8,activeThreads,96
Timestamp,1739382580735,Group,8,completedThreads,114
Timestamp,1739382580735,Group,8,queueSize,0
Timestamp,1739382580736,Group,2,activeThreads,96
Timestamp,1739382580736,Group,2,completedThreads,114
Timestamp,1739382580736,Group,2,queueSize,0
Timestamp,1739382580736,Group,2,activeThreads,96
Timestamp,1739382580736,Group,2,completedThreads,114
Timestamp,1739382580736,Group,2,queueSize,0
Timestamp,1739382580736,Group,1,activeThreads,96
Timestamp,1739382580736,Group,1,completedThreads,114
Timestamp,1739382580736,Group,1,queueSize,0
Timestamp,1739382580736,Group,9,activeThreads,96
Timestamp,1739382580736,Group,9,completedThreads,114
Timestamp,1739382580736,Group,9,queueSize,0
Timestamp,1739382580736,Group,6,activeThreads,96
Timestamp,1739382580736,Group,6,completedThreads,114
Timestamp,1739382580736,Group,6,queueSize,0
Timestamp,1739382580736,Group,4,activeThreads,96
Timestamp,1739382580736,Group,4,completedThreads,114
Timestamp,1739382580736,Group,4,queueSize,0
Timestamp,1739382580736,Group,5,activeThreads,96
Timestamp,1739382580736,Group,5,completedThreads,114
Timestamp,1739382580736,Group,5,queueSize,0
Timestamp,1739382580738,Group,6,activeThreads,96
Timestamp,1739382580738,Group,6,completedThreads,114
Timestamp,1739382580738,Group,6,queueSize,0
Timestamp,1739382580747,Group,3,activeThreads,96
Timestamp,1739382580747,Group,3,completedThreads,114
Timestamp,1739382580747,Group,3,queueSize,0
Timestamp,1739382580747,Group,5,activeThreads,96
Timestamp,1739382580747,Group,5,completedThreads,114
Timestamp,1739382580747,Group,5,queueSize,0
Timestamp,1739382580748,Group,8,activeThreads,96
Timestamp,1739382580748,Group,8,completedThreads,114
Timestamp,1739382580748,Group,8,queueSize,0
Timestamp,1739382580748,Group,6,activeThreads,96
Timestamp,1739382580748,Group,6,completedThreads,114
Timestamp,1739382580748,Group,6,queueSize,0
Timestamp,1739382580749,Group,4,activeThreads,96
Timestamp,1739382580749,Group,4,completedThreads,114
Timestamp,1739382580749,Group,4,queueSize,0
Timestamp,1739382580749,Group,2,activeThreads,96
Timestamp,1739382580749,Group,2,completedThreads,114
Timestamp,1739382580749,Group,2,queueSize,0
Timestamp,1739382580749,Group,4,activeThreads,96
Timestamp,1739382580749,Group,4,completedThreads,114
Timestamp,1739382580749,Group,4,queueSize,0
Timestamp,1739382580749,Group,3,activeThreads,96
Timestamp,1739382580750,Group,3,completedThreads,114
Timestamp,1739382580750,Group,3,queueSize,0
Timestamp,1739382580750,Group,5,activeThreads,96
Timestamp,1739382580750,Group,5,completedThreads,114
Timestamp,1739382580750,Group,5,queueSize,0
Timestamp,1739382580750,Group,3,activeThreads,96
Timestamp,1739382580750,Group,3,completedThreads,114
Timestamp,1739382580750,Group,3,queueSize,0
Timestamp,1739382580750,Group,4,activeThreads,96
Timestamp,1739382580750,Group,4,completedThreads,114
Timestamp,1739382580750,Group,4,queueSize,0
Timestamp,1739382580750,Group,3,activeThreads,96
Timestamp,1739382580750,Group,3,completedThreads,114
Timestamp,1739382580750,Group,3,queueSize,0
Timestamp,1739382580750,Group,2,activeThreads,96
Timestamp,1739382580750,Group,2,completedThreads,114
Timestamp,1739382580751,Group,2,queueSize,0
Timestamp,1739382580751,Group,6,activeThreads,96
Timestamp,1739382580751,Group,6,completedThreads,114
Timestamp,1739382580751,Group,6,queueSize,0
Timestamp,1739382580839,Group,7,activeThreads,96
Timestamp,1739382580839,Group,5,activeThreads,96
Timestamp,1739382580839,Group,7,completedThreads,114
Timestamp,1739382580839,Group,5,completedThreads,114
Timestamp,1739382580839,Group,5,queueSize,0
Timestamp,1739382580839,Group,7,queueSize,0
Timestamp,1739382580839,Group,5,activeThreads,96
Timestamp,1739382580839,Group,2,activeThreads,96
Timestamp,1739382580839,Group,9,activeThreads,96
Timestamp,1739382580839,Group,1,activeThreads,96
Timestamp,1739382580839,Group,7,activeThreads,96
Timestamp,1739382580839,Group,8,activeThreads,96
Timestamp,1739382580839,Group,7,completedThreads,114
Timestamp,1739382580839,Group,7,queueSize,0
Timestamp,1739382580839,Group,5,completedThreads,114
Timestamp,1739382580839,Group,5,queueSize,0
Timestamp,1739382580839,Group,4,activeThreads,96
Timestamp,1739382580839,Group,9,completedThreads,114
Timestamp,1739382580839,Group,9,queueSize,0
Timestamp,1739382580839,Group,0,activeThreads,96
Timestamp,1739382580839,Group,8,completedThreads,114
Timestamp,1739382580839,Group,8,queueSize,0
Timestamp,1739382580839,Group,1,completedThreads,114
Timestamp,1739382580839,Group,1,queueSize,0
Timestamp,1739382580839,Group,6,activeThreads,96
Timestamp,1739382580840,Group,6,completedThreads,114
Timestamp,1739382580840,Group,6,queueSize,0
Timestamp,1739382580840,Group,7,activeThreads,96
Timestamp,1739382580840,Group,7,completedThreads,114
Timestamp,1739382580840,Group,7,queueSize,0
Timestamp,1739382580839,Group,4,completedThreads,114
Timestamp,1739382580840,Group,4,queueSize,0
Timestamp,1739382580840,Group,1,activeThreads,96
Timestamp,1739382580840,Group,1,completedThreads,114
Timestamp,1739382580840,Group,6,activeThreads,96
Timestamp,1739382580840,Group,0,activeThreads,96
Timestamp,1739382580840,Group,0,completedThreads,114
Timestamp,1739382580840,Group,0,queueSize,0
Timestamp,1739382580840,Group,1,activeThreads,96
Timestamp,1739382580840,Group,1,completedThreads,114
Timestamp,1739382580840,Group,1,queueSize,0
Timestamp,1739382580840,Group,4,activeThreads,96
Timestamp,1739382580840,Group,4,completedThreads,114
Timestamp,1739382580840,Group,4,queueSize,0
Timestamp,1739382580840,Group,2,activeThreads,96
Timestamp,1739382580840,Group,2,completedThreads,114
Timestamp,1739382580840,Group,2,queueSize,0
Timestamp,1739382580839,Group,2,completedThreads,114
Timestamp,1739382580840,Group,2,queueSize,0
Timestamp,1739382580840,Group,6,activeThreads,96
Timestamp,1739382580840,Group,6,completedThreads,114
Timestamp,1739382580840,Group,6,queueSize,0
Timestamp,1739382580840,Group,6,completedThreads,114
Timestamp,1739382580840,Group,6,queueSize,0
Timestamp,1739382580840,Group,7,activeThreads,96
Timestamp,1739382580840,Group,7,completedThreads,114
Timestamp,1739382580840,Group,7,queueSize,0
Timestamp,1739382580840,Group,2,activeThreads,96
Timestamp,1739382580840,Group,2,completedThreads,114
Timestamp,1739382580840,Group,2,queueSize,0
Timestamp,1739382580840,Group,1,queueSize,0
Timestamp,1739382580840,Group,9,activeThreads,96
Timestamp,1739382580839,Group,0,completedThreads,114
Timestamp,1739382580841,Group,0,queueSize,0
Timestamp,1739382580841,Group,9,completedThreads,114
Timestamp,1739382580841,Group,9,queueSize,0
Timestamp,1739382580841,Group,6,activeThreads,96
Timestamp,1739382580841,Group,6,completedThreads,114
Timestamp,1739382580841,Group,6,queueSize,0
Timestamp,1739382580840,Group,9,activeThreads,96
Timestamp,1739382580841,Group,9,completedThreads,114
Timestamp,1739382580841,Group,9,queueSize,0
Timestamp,1739382580840,Group,1,activeThreads,96
Timestamp,1739382580841,Group,1,completedThreads,114
Timestamp,1739382580841,Group,1,queueSize,0
Timestamp,1739382580841,Group,5,activeThreads,96
Timestamp,1739382580841,Group,5,completedThreads,114
Timestamp,1739382580841,Group,5,queueSize,0
Timestamp,1739382580859,Group,0,activeThreads,96
Timestamp,1739382580859,Group,9,activeThreads,96
Timestamp,1739382580859,Group,0,completedThreads,114
Timestamp,1739382580859,Group,0,queueSize,0
Timestamp,1739382580859,Group,9,completedThreads,114
Timestamp,1739382580859,Group,9,queueSize,0
Timestamp,1739382580861,Group,2,activeThreads,96
Timestamp,1739382580861,Group,1,activeThreads,96
Timestamp,1739382580861,Group,1,completedThreads,114
Timestamp,1739382580861,Group,1,queueSize,0
Timestamp,1739382580861,Group,8,activeThreads,96
Timestamp,1739382580861,Group,8,completedThreads,114
Timestamp,1739382580861,Group,8,queueSize,0
Timestamp,1739382580861,Group,2,completedThreads,114
Timestamp,1739382580861,Group,0,activeThreads,96
Timestamp,1739382580861,Group,2,activeThreads,96
Timestamp,1739382580861,Group,2,completedThreads,114
Timestamp,1739382580861,Group,2,queueSize,0
Timestamp,1739382580861,Group,2,queueSize,0
Timestamp,1739382580861,Group,0,completedThreads,114
Timestamp,1739382580861,Group,0,queueSize,0
Timestamp,1739382580864,Group,9,activeThreads,96
Timestamp,1739382580864,Group,9,completedThreads,114
Timestamp,1739382580864,Group,9,queueSize,0
Timestamp,1739382580871,Group,9,activeThreads,96
Timestamp,1739382580871,Group,9,completedThreads,114
Timestamp,1739382580871,Group,7,activeThreads,96
Timestamp,1739382580871,Group,3,activeThreads,96
Timestamp,1739382580871,Group,9,queueSize,0
Timestamp,1739382580871,Group,3,completedThreads,114
Timestamp,1739382580871,Group,3,queueSize,0
Timestamp,1739382580871,Group,7,completedThreads,114
Timestamp,1739382580871,Group,7,queueSize,0
Timestamp,1739382580871,Group,1,activeThreads,96
Timestamp,1739382580871,Group,1,completedThreads,114
Timestamp,1739382580871,Group,1,queueSize,0
Timestamp,1739382580871,Group,3,activeThreads,96
Timestamp,1739382580871,Group,8,activeThreads,96
Timestamp,1739382580871,Group,8,completedThreads,114
Timestamp,1739382580871,Group,8,queueSize,0
Timestamp,1739382580871,Group,3,completedThreads,114
Timestamp,1739382580871,Group,3,queueSize,0
Timestamp,1739382580871,Group,0,activeThreads,96
Timestamp,1739382580871,Group,0,completedThreads,114
Timestamp,1739382580871,Group,0,queueSize,0
Timestamp,1739382580878,Group,4,activeThreads,96
Timestamp,1739382580879,Group,8,activeThreads,96
Timestamp,1739382580879,Group,8,completedThreads,114
Timestamp,1739382580879,Group,8,queueSize,0
Timestamp,1739382580879,Group,3,activeThreads,96
Timestamp,1739382580879,Group,3,completedThreads,114
Timestamp,1739382580879,Group,3,queueSize,0
Timestamp,1739382580879,Group,4,activeThreads,96
Timestamp,1739382580879,Group,4,completedThreads,114
Timestamp,1739382580879,Group,4,queueSize,0
Timestamp,1739382580879,Group,9,activeThreads,96
Timestamp,1739382580879,Group,9,completedThreads,114
